,API/UWI,Production Date,Liquid (bbl),Gas (mcf),Water (bbl),Well Count_x,Operator Alias,Well/Lease Name,Well Number,Entity Type,County/Parish,Reservoir,Production Type,Producing Status,Drill Type,First Prod Date,Last Prod Date,Cum Gas,Cum Oil,Cum BOE,Cum Water,Cum MMCFGE,Cum BCFGE,Daily Gas,Daily Oil,First Month Oil,First Month Gas,First Month Water,First 6 Oil,First 6 Gas,First 6 BOE,First 6 Water,First 12 Oil,First 12 Gas,First 12 BOE,First 12 MMCFGE,First 12 Water,First 24 Oil,First 24 Gas,First 24 BOE,First 24 MMCFGE,First 24 Water,First 60 Oil,First 60 Gas,First 60 BOE,First 60 Water,First 60 MMCFGE,Prac IP Oil Daily,Prac IP Gas Daily,Prac IP CFGED,Prac IP BOE,Latest Oil,Latest Gas,Latest Water,Prior 12 Oil,Prior 12 Gas,Prior 12 Water,Last Test Date,Last Flow Pressure,Last WHSIP,2nd Month GOR,Latest GOR,Cum GOR,Last 12 Yield,2nd Month Yield,Latest Yield,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak BOE,Peak BOE Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Upper Perforation,Lower Perforation,Gas Gravity,Oil Gravity,Completion Date,Well Count_y,Max Active Wells,Months Produced,Gas Gatherer,Oil Gatherer,Lease Number,Spud Date,Measured Depth (TD),True Vertical Depth,Perforated Interval Length,Field,State,District,Basin,Country,Section,Township,Range,Abstract,Block,Survey,OCS Area,PGC Area,EUR Primary Product,EUR Calc Date,BE Oil EUR,BE Oil Delta EUR,BE Oil Delta EUR Percent,BE Gas EUR,BE Gas Delta EUR,BE Gas Delta EUR Percent,BE B-Factor,BE Initial Rate,BE Final Rate,BE End Date,BE Initial Decline,BE Oil RRR,BE Gas RRR,Full Oil EUR,Full Gas EUR,Full B-Factor,Full Final Rate,Full End Date,Full Initial Decline,Full Oil RRR,Full Gas RRR,Surface Latitude (WGS84),Surface Longitude (WGS84),Reported Operator,Last 12 Oil,Last 12 Gas,Last 12 Water,Entity ID,BOE per day,Time Delta
3421,42461388640000,2016-06-01,2693,2789,2539.0,1,CONCHO RESOURCES INC.,DORIS,9H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2013-12-01,2017-12-01,212913.0,201944.0,237430.0,421290.0,1425.0,1.0,86,77,20484,9123.0,39997.0,75244.0,80215.0,88613.0,215991.0,104474.0,112679.0,123254.0,740.0,308451.0,140394.0,148704.0,165178.0,991.0,356897.0,,,,,,636.0,532.0,4348839.0,725.0,2154,1808.0,2482.0,31216.0,31138.0,29540.0,,,,840.0,1113.07,1050.0,898.416,1196.1,1191.4,17564.0,4,20484.0,1,22469.0,,135.0,,9806.0,15100.0,,42.0,2013-12-05,1,1,49,,,15580,2013-09-18,15216.0,0.0,5294.0,SPRABERRY,TX,07C,PERMIAN BASIN,USA,60.0,0,0,1534,C,"CCSD&RGNG RR CO/BARBER, J L",(N/A),P-440,OIL,2018-02-01,524353.0,-54707.0,-9.45,495710.0,-13202.0,-2.59,1.82,639.0,5.0,2063-03-14,0.798776,339745.0,0.0,524353.0,495710.0,1.82,5.18,2063-03-14,0.798776,339745.0,0.0,31.4478581,-102.0508144,COG OPERATING LLC,27965.0,31127.0,32323.0,128738922,196.214764812,913 days 00:00:00.000000000
3422,42461388640000,2016-07-01,2594,2772,2446.0,1,CONCHO RESOURCES INC.,DORIS,9H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2013-12-01,2017-12-01,212913.0,201944.0,237430.0,421290.0,1425.0,1.0,86,77,20484,9123.0,39997.0,75244.0,80215.0,88613.0,215991.0,104474.0,112679.0,123254.0,740.0,308451.0,140394.0,148704.0,165178.0,991.0,356897.0,,,,,,636.0,532.0,4348839.0,725.0,2154,1808.0,2482.0,31216.0,31138.0,29540.0,,,,840.0,1113.07,1050.0,898.416,1196.1,1191.4,17564.0,4,20484.0,1,22469.0,,135.0,,9806.0,15100.0,,42.0,2013-12-05,1,1,49,,,15580,2013-09-18,15216.0,0.0,5294.0,SPRABERRY,TX,07C,PERMIAN BASIN,USA,60.0,0,0,1534,C,"CCSD&RGNG RR CO/BARBER, J L",(N/A),P-440,OIL,2018-02-01,524353.0,-54707.0,-9.45,495710.0,-13202.0,-2.59,1.82,639.0,5.0,2063-03-14,0.798776,339745.0,0.0,524353.0,495710.0,1.82,5.18,2063-03-14,0.798776,339745.0,0.0,31.4478581,-102.0508144,COG OPERATING LLC,27965.0,31127.0,32323.0,128738922,189.887260653,943 days 00:00:00.000000000
3423,42461388640000,2016-08-01,2658,2542,2503.0,1,CONCHO RESOURCES INC.,DORIS,9H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2013-12-01,2017-12-01,212913.0,201944.0,237430.0,421290.0,1425.0,1.0,86,77,20484,9123.0,39997.0,75244.0,80215.0,88613.0,215991.0,104474.0,112679.0,123254.0,740.0,308451.0,140394.0,148704.0,165178.0,991.0,356897.0,,,,,,636.0,532.0,4348839.0,725.0,2154,1808.0,2482.0,31216.0,31138.0,29540.0,,,,840.0,1113.07,1050.0,898.416,1196.1,1191.4,17564.0,4,20484.0,1,22469.0,,135.0,,9806.0,15100.0,,42.0,2013-12-05,1,1,49,,,15580,2013-09-18,15216.0,0.0,5294.0,SPRABERRY,TX,07C,PERMIAN BASIN,USA,60.0,0,0,1534,C,"CCSD&RGNG RR CO/BARBER, J L",(N/A),P-440,OIL,2018-02-01,524353.0,-54707.0,-9.45,495710.0,-13202.0,-2.59,1.82,639.0,5.0,2063-03-14,0.798776,339745.0,0.0,524353.0,495710.0,1.82,5.18,2063-03-14,0.798776,339745.0,0.0,31.4478581,-102.0508144,COG OPERATING LLC,27965.0,31127.0,32323.0,128738922,191.482081668,974 days 00:00:00.000000000
3424,42461388640000,2016-09-01,2541,2702,2393.0,1,CONCHO RESOURCES INC.,DORIS,9H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2013-12-01,2017-12-01,212913.0,201944.0,237430.0,421290.0,1425.0,1.0,86,77,20484,9123.0,39997.0,75244.0,80215.0,88613.0,215991.0,104474.0,112679.0,123254.0,740.0,308451.0,140394.0,148704.0,165178.0,991.0,356897.0,,,,,,636.0,532.0,4348839.0,725.0,2154,1808.0,2482.0,31216.0,31138.0,29540.0,,,,840.0,1113.07,1050.0,898.416,1196.1,1191.4,17564.0,4,20484.0,1,22469.0,,135.0,,9806.0,15100.0,,42.0,2013-12-05,1,1,49,,,15580,2013-09-18,15216.0,0.0,5294.0,SPRABERRY,TX,07C,PERMIAN BASIN,USA,60.0,0,0,1534,C,"CCSD&RGNG RR CO/BARBER, J L",(N/A),P-440,OIL,2018-02-01,524353.0,-54707.0,-9.45,495710.0,-13202.0,-2.59,1.82,639.0,5.0,2063-03-14,0.798776,339745.0,0.0,524353.0,495710.0,1.82,5.18,2063-03-14,0.798776,339745.0,0.0,31.4478581,-102.0508144,COG OPERATING LLC,27965.0,31127.0,32323.0,128738922,185.869140172,1005 days 00:00:00.000000000
3425,42461388640000,2016-10-01,2640,3357,2482.0,1,CONCHO RESOURCES INC.,DORIS,9H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2013-12-01,2017-12-01,212913.0,201944.0,237430.0,421290.0,1425.0,1.0,86,77,20484,9123.0,39997.0,75244.0,80215.0,88613.0,215991.0,104474.0,112679.0,123254.0,740.0,308451.0,140394.0,148704.0,165178.0,991.0,356897.0,,,,,,636.0,532.0,4348839.0,725.0,2154,1808.0,2482.0,31216.0,31138.0,29540.0,,,,840.0,1113.07,1050.0,898.416,1196.1,1191.4,17564.0,4,20484.0,1,22469.0,,135.0,,9806.0,15100.0,,42.0,2013-12-05,1,1,49,,,15580,2013-09-18,15216.0,0.0,5294.0,SPRABERRY,TX,07C,PERMIAN BASIN,USA,60.0,0,0,1534,C,"CCSD&RGNG RR CO/BARBER, J L",(N/A),P-440,OIL,2018-02-01,524353.0,-54707.0,-9.45,495710.0,-13202.0,-2.59,1.82,639.0,5.0,2063-03-14,0.798776,339745.0,0.0,524353.0,495710.0,1.82,5.18,2063-03-14,0.798776,339745.0,0.0,31.4478581,-102.0508144,COG OPERATING LLC,27965.0,31127.0,32323.0,128738922,198.803759967,1035 days 00:00:00.000000000
3426,42461388640000,2016-11-01,2720,3577,2621.0,1,CONCHO RESOURCES INC.,DORIS,9H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2013-12-01,2017-12-01,212913.0,201944.0,237430.0,421290.0,1425.0,1.0,86,77,20484,9123.0,39997.0,75244.0,80215.0,88613.0,215991.0,104474.0,112679.0,123254.0,740.0,308451.0,140394.0,148704.0,165178.0,991.0,356897.0,,,,,,636.0,532.0,4348839.0,725.0,2154,1808.0,2482.0,31216.0,31138.0,29540.0,,,,840.0,1113.07,1050.0,898.416,1196.1,1191.4,17564.0,4,20484.0,1,22469.0,,135.0,,9806.0,15100.0,,42.0,2013-12-05,1,1,49,,,15580,2013-09-18,15216.0,0.0,5294.0,SPRABERRY,TX,07C,PERMIAN BASIN,USA,60.0,0,0,1534,C,"CCSD&RGNG RR CO/BARBER, J L",(N/A),P-440,OIL,2018-02-01,524353.0,-54707.0,-9.45,495710.0,-13202.0,-2.59,1.82,639.0,5.0,2063-03-14,0.798776,339745.0,0.0,524353.0,495710.0,1.82,5.18,2063-03-14,0.798776,339745.0,0.0,31.4478581,-102.0508144,COG OPERATING LLC,27965.0,31127.0,32323.0,128738922,206.052946401,1066 days 00:00:00.000000000
3427,42461388640000,2016-12-01,2585,2972,2489.0,1,CONCHO RESOURCES INC.,DORIS,9H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2013-12-01,2017-12-01,212913.0,201944.0,237430.0,421290.0,1425.0,1.0,86,77,20484,9123.0,39997.0,75244.0,80215.0,88613.0,215991.0,104474.0,112679.0,123254.0,740.0,308451.0,140394.0,148704.0,165178.0,991.0,356897.0,,,,,,636.0,532.0,4348839.0,725.0,2154,1808.0,2482.0,31216.0,31138.0,29540.0,,,,840.0,1113.07,1050.0,898.416,1196.1,1191.4,17564.0,4,20484.0,1,22469.0,,135.0,,9806.0,15100.0,,42.0,2013-12-05,1,1,49,,,15580,2013-09-18,15216.0,0.0,5294.0,SPRABERRY,TX,07C,PERMIAN BASIN,USA,60.0,0,0,1534,C,"CCSD&RGNG RR CO/BARBER, J L",(N/A),P-440,OIL,2018-02-01,524353.0,-54707.0,-9.45,495710.0,-13202.0,-2.59,1.82,639.0,5.0,2063-03-14,0.798776,339745.0,0.0,524353.0,495710.0,1.82,5.18,2063-03-14,0.798776,339745.0,0.0,31.4478581,-102.0508144,COG OPERATING LLC,27965.0,31127.0,32323.0,128738922,191.399233823,1096 days 00:00:00.000000000
3428,42461388640000,2017-01-01,2549,2929,2959.0,1,CONCHO RESOURCES INC.,DORIS,9H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2013-12-01,2017-12-01,212913.0,201944.0,237430.0,421290.0,1425.0,1.0,86,77,20484,9123.0,39997.0,75244.0,80215.0,88613.0,215991.0,104474.0,112679.0,123254.0,740.0,308451.0,140394.0,148704.0,165178.0,991.0,356897.0,,,,,,636.0,532.0,4348839.0,725.0,2154,1808.0,2482.0,31216.0,31138.0,29540.0,,,,840.0,1113.07,1050.0,898.416,1196.1,1191.4,17564.0,4,20484.0,1,22469.0,,135.0,,9806.0,15100.0,,42.0,2013-12-05,1,1,49,,,15580,2013-09-18,15216.0,0.0,5294.0,SPRABERRY,TX,07C,PERMIAN BASIN,USA,60.0,0,0,1534,C,"CCSD&RGNG RR CO/BARBER, J L",(N/A),P-440,OIL,2018-02-01,524353.0,-54707.0,-9.45,495710.0,-13202.0,-2.59,1.82,639.0,5.0,2063-03-14,0.798776,339745.0,0.0,524353.0,495710.0,1.82,5.18,2063-03-14,0.798776,339745.0,0.0,31.4478581,-102.0508144,COG OPERATING LLC,27965.0,31127.0,32323.0,128738922,188.717034842,1127 days 00:00:00.000000000
3429,42461388640000,2017-02-01,2252,2499,2613.0,1,CONCHO RESOURCES INC.,DORIS,9H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2013-12-01,2017-12-01,212913.0,201944.0,237430.0,421290.0,1425.0,1.0,86,77,20484,9123.0,39997.0,75244.0,80215.0,88613.0,215991.0,104474.0,112679.0,123254.0,740.0,308451.0,140394.0,148704.0,165178.0,991.0,356897.0,,,,,,636.0,532.0,4348839.0,725.0,2154,1808.0,2482.0,31216.0,31138.0,29540.0,,,,840.0,1113.07,1050.0,898.416,1196.1,1191.4,17564.0,4,20484.0,1,22469.0,,135.0,,9806.0,15100.0,,42.0,2013-12-05,1,1,49,,,15580,2013-09-18,15216.0,0.0,5294.0,SPRABERRY,TX,07C,PERMIAN BASIN,USA,60.0,0,0,1534,C,"CCSD&RGNG RR CO/BARBER, J L",(N/A),P-440,OIL,2018-02-01,524353.0,-54707.0,-9.45,495710.0,-13202.0,-2.59,1.82,639.0,5.0,2063-03-14,0.798776,339745.0,0.0,524353.0,495710.0,1.82,5.18,2063-03-14,0.798776,339745.0,0.0,31.4478581,-102.0508144,COG OPERATING LLC,27965.0,31127.0,32323.0,128738922,165.809605711,1158 days 00:00:00.000000000
3430,42461388640000,2017-03-01,2365,2743,2735.0,1,CONCHO RESOURCES INC.,DORIS,9H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2013-12-01,2017-12-01,212913.0,201944.0,237430.0,421290.0,1425.0,1.0,86,77,20484,9123.0,39997.0,75244.0,80215.0,88613.0,215991.0,104474.0,112679.0,123254.0,740.0,308451.0,140394.0,148704.0,165178.0,991.0,356897.0,,,,,,636.0,532.0,4348839.0,725.0,2154,1808.0,2482.0,31216.0,31138.0,29540.0,,,,840.0,1113.07,1050.0,898.416,1196.1,1191.4,17564.0,4,20484.0,1,22469.0,,135.0,,9806.0,15100.0,,42.0,2013-12-05,1,1,49,,,15580,2013-09-18,15216.0,0.0,5294.0,SPRABERRY,TX,07C,PERMIAN BASIN,USA,60.0,0,0,1534,C,"CCSD&RGNG RR CO/BARBER, J L",(N/A),P-440,OIL,2018-02-01,524353.0,-54707.0,-9.45,495710.0,-13202.0,-2.59,1.82,639.0,5.0,2063-03-14,0.798776,339745.0,0.0,524353.0,495710.0,1.82,5.18,2063-03-14,0.798776,339745.0,0.0,31.4478581,-102.0508144,COG OPERATING LLC,27965.0,31127.0,32323.0,128738922,175.357819842,1186 days 00:00:00.000000000
3431,42461388640000,2017-04-01,2377,2842,2749.0,1,CONCHO RESOURCES INC.,DORIS,9H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2013-12-01,2017-12-01,212913.0,201944.0,237430.0,421290.0,1425.0,1.0,86,77,20484,9123.0,39997.0,75244.0,80215.0,88613.0,215991.0,104474.0,112679.0,123254.0,740.0,308451.0,140394.0,148704.0,165178.0,991.0,356897.0,,,,,,636.0,532.0,4348839.0,725.0,2154,1808.0,2482.0,31216.0,31138.0,29540.0,,,,840.0,1113.07,1050.0,898.416,1196.1,1191.4,17564.0,4,20484.0,1,22469.0,,135.0,,9806.0,15100.0,,42.0,2013-12-05,1,1,49,,,15580,2013-09-18,15216.0,0.0,5294.0,SPRABERRY,TX,07C,PERMIAN BASIN,USA,60.0,0,0,1534,C,"CCSD&RGNG RR CO/BARBER, J L",(N/A),P-440,OIL,2018-02-01,524353.0,-54707.0,-9.45,495710.0,-13202.0,-2.59,1.82,639.0,5.0,2063-03-14,0.798776,339745.0,0.0,524353.0,495710.0,1.82,5.18,2063-03-14,0.798776,339745.0,0.0,31.4478581,-102.0508144,COG OPERATING LLC,27965.0,31127.0,32323.0,128738922,177.128692528,1217 days 00:00:00.000000000
3432,42461388640000,2017-05-01,2463,3207,2846.0,1,CONCHO RESOURCES INC.,DORIS,9H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2013-12-01,2017-12-01,212913.0,201944.0,237430.0,421290.0,1425.0,1.0,86,77,20484,9123.0,39997.0,75244.0,80215.0,88613.0,215991.0,104474.0,112679.0,123254.0,740.0,308451.0,140394.0,148704.0,165178.0,991.0,356897.0,,,,,,636.0,532.0,4348839.0,725.0,2154,1808.0,2482.0,31216.0,31138.0,29540.0,,,,840.0,1113.07,1050.0,898.416,1196.1,1191.4,17564.0,4,20484.0,1,22469.0,,135.0,,9806.0,15100.0,,42.0,2013-12-05,1,1,49,,,15580,2013-09-18,15216.0,0.0,5294.0,SPRABERRY,TX,07C,PERMIAN BASIN,USA,60.0,0,0,1534,C,"CCSD&RGNG RR CO/BARBER, J L",(N/A),P-440,OIL,2018-02-01,524353.0,-54707.0,-9.45,495710.0,-13202.0,-2.59,1.82,639.0,5.0,2063-03-14,0.798776,339745.0,0.0,524353.0,495710.0,1.82,5.18,2063-03-14,0.798776,339745.0,0.0,31.4478581,-102.0508144,COG OPERATING LLC,27965.0,31127.0,32323.0,128738922,186.252311455,1247 days 00:00:00.000000000
3433,42461388640000,2017-06-01,2350,2919,2716.0,1,CONCHO RESOURCES INC.,DORIS,9H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2013-12-01,2017-12-01,212913.0,201944.0,237430.0,421290.0,1425.0,1.0,86,77,20484,9123.0,39997.0,75244.0,80215.0,88613.0,215991.0,104474.0,112679.0,123254.0,740.0,308451.0,140394.0,148704.0,165178.0,991.0,356897.0,,,,,,636.0,532.0,4348839.0,725.0,2154,1808.0,2482.0,31216.0,31138.0,29540.0,,,,840.0,1113.07,1050.0,898.416,1196.1,1191.4,17564.0,4,20484.0,1,22469.0,,135.0,,9806.0,15100.0,,42.0,2013-12-05,1,1,49,,,15580,2013-09-18,15216.0,0.0,5294.0,SPRABERRY,TX,07C,PERMIAN BASIN,USA,60.0,0,0,1534,C,"CCSD&RGNG RR CO/BARBER, J L",(N/A),P-440,OIL,2018-02-01,524353.0,-54707.0,-9.45,495710.0,-13202.0,-2.59,1.82,639.0,5.0,2063-03-14,0.798776,339745.0,0.0,524353.0,495710.0,1.82,5.18,2063-03-14,0.798776,339745.0,0.0,31.4478581,-102.0508144,COG OPERATING LLC,27965.0,31127.0,32323.0,128738922,176.248434176,1278 days 00:00:00.000000000
3434,42461388640000,2017-07-01,2328,2857,2690.0,1,CONCHO RESOURCES INC.,DORIS,9H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2013-12-01,2017-12-01,212913.0,201944.0,237430.0,421290.0,1425.0,1.0,86,77,20484,9123.0,39997.0,75244.0,80215.0,88613.0,215991.0,104474.0,112679.0,123254.0,740.0,308451.0,140394.0,148704.0,165178.0,991.0,356897.0,,,,,,636.0,532.0,4348839.0,725.0,2154,1808.0,2482.0,31216.0,31138.0,29540.0,,,,840.0,1113.07,1050.0,898.416,1196.1,1191.4,17564.0,4,20484.0,1,22469.0,,135.0,,9806.0,15100.0,,42.0,2013-12-05,1,1,49,,,15580,2013-09-18,15216.0,0.0,5294.0,SPRABERRY,TX,07C,PERMIAN BASIN,USA,60.0,0,0,1534,C,"CCSD&RGNG RR CO/BARBER, J L",(N/A),P-440,OIL,2018-02-01,524353.0,-54707.0,-9.45,495710.0,-13202.0,-2.59,1.82,639.0,5.0,2063-03-14,0.798776,339745.0,0.0,524353.0,495710.0,1.82,5.18,2063-03-14,0.798776,339745.0,0.0,31.4478581,-102.0508144,COG OPERATING LLC,27965.0,31127.0,32323.0,128738922,174.239373935,1308 days 00:00:00.000000000
3435,42461388640000,2017-08-01,2359,2475,2724.0,1,CONCHO RESOURCES INC.,DORIS,9H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2013-12-01,2017-12-01,212913.0,201944.0,237430.0,421290.0,1425.0,1.0,86,77,20484,9123.0,39997.0,75244.0,80215.0,88613.0,215991.0,104474.0,112679.0,123254.0,740.0,308451.0,140394.0,148704.0,165178.0,991.0,356897.0,,,,,,636.0,532.0,4348839.0,725.0,2154,1808.0,2482.0,31216.0,31138.0,29540.0,,,,840.0,1113.07,1050.0,898.416,1196.1,1191.4,17564.0,4,20484.0,1,22469.0,,135.0,,9806.0,15100.0,,42.0,2013-12-05,1,1,49,,,15580,2013-09-18,15216.0,0.0,5294.0,SPRABERRY,TX,07C,PERMIAN BASIN,USA,60.0,0,0,1534,C,"CCSD&RGNG RR CO/BARBER, J L",(N/A),P-440,OIL,2018-02-01,524353.0,-54707.0,-9.45,495710.0,-13202.0,-2.59,1.82,639.0,5.0,2063-03-14,0.798776,339745.0,0.0,524353.0,495710.0,1.82,5.18,2063-03-14,0.798776,339745.0,0.0,31.4478581,-102.0508144,COG OPERATING LLC,27965.0,31127.0,32323.0,128738922,172.209601734,1339 days 00:00:00.000000000
3436,42461388640000,2017-09-01,2440,2589,2815.0,1,CONCHO RESOURCES INC.,DORIS,9H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2013-12-01,2017-12-01,212913.0,201944.0,237430.0,421290.0,1425.0,1.0,86,77,20484,9123.0,39997.0,75244.0,80215.0,88613.0,215991.0,104474.0,112679.0,123254.0,740.0,308451.0,140394.0,148704.0,165178.0,991.0,356897.0,,,,,,636.0,532.0,4348839.0,725.0,2154,1808.0,2482.0,31216.0,31138.0,29540.0,,,,840.0,1113.07,1050.0,898.416,1196.1,1191.4,17564.0,4,20484.0,1,22469.0,,135.0,,9806.0,15100.0,,42.0,2013-12-05,1,1,49,,,15580,2013-09-18,15216.0,0.0,5294.0,SPRABERRY,TX,07C,PERMIAN BASIN,USA,60.0,0,0,1534,C,"CCSD&RGNG RR CO/BARBER, J L",(N/A),P-440,OIL,2018-02-01,524353.0,-54707.0,-9.45,495710.0,-13202.0,-2.59,1.82,639.0,5.0,2063-03-14,0.798776,339745.0,0.0,524353.0,495710.0,1.82,5.18,2063-03-14,0.798776,339745.0,0.0,31.4478581,-102.0508144,COG OPERATING LLC,27965.0,31127.0,32323.0,128738922,178.423190106,1370 days 00:00:00.000000000
3437,42461388640000,2017-10-01,2224,2392,2566.0,1,CONCHO RESOURCES INC.,DORIS,9H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2013-12-01,2017-12-01,212913.0,201944.0,237430.0,421290.0,1425.0,1.0,86,77,20484,9123.0,39997.0,75244.0,80215.0,88613.0,215991.0,104474.0,112679.0,123254.0,740.0,308451.0,140394.0,148704.0,165178.0,991.0,356897.0,,,,,,636.0,532.0,4348839.0,725.0,2154,1808.0,2482.0,31216.0,31138.0,29540.0,,,,840.0,1113.07,1050.0,898.416,1196.1,1191.4,17564.0,4,20484.0,1,22469.0,,135.0,,9806.0,15100.0,,42.0,2013-12-05,1,1,49,,,15580,2013-09-18,15216.0,0.0,5294.0,SPRABERRY,TX,07C,PERMIAN BASIN,USA,60.0,0,0,1534,C,"CCSD&RGNG RR CO/BARBER, J L",(N/A),P-440,OIL,2018-02-01,524353.0,-54707.0,-9.45,495710.0,-13202.0,-2.59,1.82,639.0,5.0,2063-03-14,0.798776,339745.0,0.0,524353.0,495710.0,1.82,5.18,2063-03-14,0.798776,339745.0,0.0,31.4478581,-102.0508144,COG OPERATING LLC,27965.0,31127.0,32323.0,128738922,162.96171104,1400 days 00:00:00.000000000
3438,42461388640000,2017-11-01,2104,1867,2428.0,1,CONCHO RESOURCES INC.,DORIS,9H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2013-12-01,2017-12-01,212913.0,201944.0,237430.0,421290.0,1425.0,1.0,86,77,20484,9123.0,39997.0,75244.0,80215.0,88613.0,215991.0,104474.0,112679.0,123254.0,740.0,308451.0,140394.0,148704.0,165178.0,991.0,356897.0,,,,,,636.0,532.0,4348839.0,725.0,2154,1808.0,2482.0,31216.0,31138.0,29540.0,,,,840.0,1113.07,1050.0,898.416,1196.1,1191.4,17564.0,4,20484.0,1,22469.0,,135.0,,9806.0,15100.0,,42.0,2013-12-05,1,1,49,,,15580,2013-09-18,15216.0,0.0,5294.0,SPRABERRY,TX,07C,PERMIAN BASIN,USA,60.0,0,0,1534,C,"CCSD&RGNG RR CO/BARBER, J L",(N/A),P-440,OIL,2018-02-01,524353.0,-54707.0,-9.45,495710.0,-13202.0,-2.59,1.82,639.0,5.0,2063-03-14,0.798776,339745.0,0.0,524353.0,495710.0,1.82,5.18,2063-03-14,0.798776,339745.0,0.0,31.4478581,-102.0508144,COG OPERATING LLC,27965.0,31127.0,32323.0,128738922,150.068515168,1431 days 00:00:00.000000000
3439,42461388640000,2017-12-01,2154,1808,2482.0,1,CONCHO RESOURCES INC.,DORIS,9H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2013-12-01,2017-12-01,212913.0,201944.0,237430.0,421290.0,1425.0,1.0,86,77,20484,9123.0,39997.0,75244.0,80215.0,88613.0,215991.0,104474.0,112679.0,123254.0,740.0,308451.0,140394.0,148704.0,165178.0,991.0,356897.0,,,,,,636.0,532.0,4348839.0,725.0,2154,1808.0,2482.0,31216.0,31138.0,29540.0,,,,840.0,1113.07,1050.0,898.416,1196.1,1191.4,17564.0,4,20484.0,1,22469.0,,135.0,,9806.0,15100.0,,42.0,2013-12-05,1,1,49,,,15580,2013-09-18,15216.0,0.0,5294.0,SPRABERRY,TX,07C,PERMIAN BASIN,USA,60.0,0,0,1534,C,"CCSD&RGNG RR CO/BARBER, J L",(N/A),P-440,OIL,2018-02-01,524353.0,-54707.0,-9.45,495710.0,-13202.0,-2.59,1.82,639.0,5.0,2063-03-14,0.798776,339745.0,0.0,524353.0,495710.0,1.82,5.18,2063-03-14,0.798776,339745.0,0.0,31.4478581,-102.0508144,COG OPERATING LLC,27965.0,31127.0,32323.0,128738922,152.564306497,1461 days 00:00:00.000000000
3440,42461386550000,2013-12-01,3763,0,4570.0,1,CONCHO RESOURCES INC.,FLORENCE,3932H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2013-12-01,2017-12-01,449066.0,187631.0,262475.0,148651.0,1575.0,2.0,234,61,3763,0.0,4570.0,56431.0,84542.0,70521.0,53192.0,92228.0,167400.0,120128.0,721.0,84000.0,134089.0,270851.0,179231.0,1075.0,117678.0,,,,,,477.0,379.0,3243774.0,541.0,1585,5867.0,901.0,28964.0,86159.0,16376.0,,,,790.0,3920.754,2390.0,255.053,1258.8,270.2,24502.0,2,14800.0,2,16760.0,2.0,101.0,2.0,9493.0,14535.0,,43.6,2013-12-14,1,1,49,,,16311,2013-09-24,14620.0,0.0,5042.0,SPRABERRY,TX,07C,PERMIAN BASIN,USA,14.0,0,0,557,Y,"GC&SF RR CO/SHAW, M",(N/A),P-440,OIL,2018-02-01,511011.0,-1493.0,-0.29,1681088.0,4809.0,0.29,1.92,237.0,5.0,2063-11-09,0.569008,324805.0,0.0,443097.0,1421548.0,1.33,3.66,2063-03-14,0.714744,256891.0,0.0,31.3734675,-101.9740658,COG OPERATING LLC,21856.0,85692.0,12526.0,128738859,245.503559573,-31 days +00:00:00.000000000
